-0.4821286966414178,1.0405612689947328,-1.2678335777225334,-0.48715767718919906,-0.23441585983432325,-0.763047417498216,-0.2611851243855139,0.5521859465764155,1.1476585833079733,-0.6632303750220354,-0.9826086181182418,5.0
-0.25821249331476587,1.3946686209910397,-1.0603593643332294,-0.041210653706396885,0.07406952348571111,0.3303654262550651,1.6470653762270164,0.11143851495150846,-0.45160615417483974,-0.054765606137926456,-0.5918211136342637,5.0
1.6450752349617777,-1.4381901949794131,1.6368054097277225,-0.48715767718919906,-0.2536961962918254,0.8770718481317057,2.2195405264107757,0.662372804482627,-1.0913120491679627,-0.5280159819366784,-0.5918211136342637,6.0
-0.4821286966414178,1.0405612689947328,-1.2678335777225334,-0.48715767718919906,-0.23441585983432325,-0.763047417498216,-0.2611851243855139,0.5521859465764155,1.1476585833079733,-0.6632303750220354,-0.9826086181182418,5.0
-0.4821286966414178,0.8044897009971955,-1.2678335777225334,-0.5986444330598995,-0.2536961962918254,-0.21634099562157547,0.3112900257982452,0.5521859465764155,1.1476585833079733,-0.6632303750220354,-0.9826086181182418,5.0
-0.20223344248310252,0.4503823490008886,-0.9566222576385776,-0.8216179448013006,-0.3693782150368381,0.3303654262550651,2.124128001380149,-0.21912205876718713,-0.19572379617758942,-1.3393023404488236,-0.9826086181182418,5.0
-1.4897516116113532,0.5389091869999653,-1.2678335777225334,-0.8216179448013006,0.016228514113204886,0.6037186371933854,2.124128001380149,-1.3760840667825298,1.5954527098031628,-0.9336591611927508,-0.49412423751326967,5.0
-0.25821249331476587,0.509400241000273,0.23635446934992024,-0.8216179448013006,0.49823692555075844,-1.3097538393748567,-0.7382477495386465,0.3318122307639314,-0.45160615417483974,6.097489279245845,-1.2756992464812258,5.0
-0.0902753408197768,0.21431078100335124,0.18448591600259448,-0.7101311889306001,5.395442385756303,0.6037186371933854,1.8378904262882696,0.0012516570452969895,-1.411164996664527,4.204487776050838,-1.0803054942392358,5.0
-0.20223344248310252,-1.2021186269818755,1.3774626429910923,-0.5986444330598995,4.874873301403746,0.8770718481317057,1.8378904262882696,0.056345085998402725,-1.8589591231597136,2.8523438451972623,-1.1780023703602318,6.0
